key,empty,street,city,state,zip,raw,n_meets
eldon lyon park oklahoma city ok|OK,0,,Eldon Lyon Park Oklahoma City,OK,,"Eldon Lyon Park Oklahoma City, OK",1
__empty__7012,1,,,,,,1
desoto county arcadia fl|FL,0,,DeSoto County Arcadia,FL,,"DeSoto County Arcadia, FL",1
__empty__21433,1,,,,,,1
montverde eagles xc course montverde fl 34756|FL,0,,Montverde Eagles XC Course Montverde,FL,34756,"Montverde Eagles XC Course Montverde, FL 34756",1
oda 444 reid st sarasota fl 34242|FL,0,444 Reid St. Sarasota,Reid St. Sarasota,FL,34242,"ODA 444 Reid St. Sarasota, FL 34242",1
v e lydia owens park louisburg nc 27551|NC,0,,Lydia Owens Park Louisburg,NC,27551,"V.E. & Lydia Owens Park Louisburg, NC 27551",1
__empty__4488,1,,,,,,1
__empty__4539,1,,,,,,1
__empty__4549,1,,,,,,1
__empty__4492,1,,,,,,1
__empty__4150,1,,,,,,1
__empty__4367,1,,,,,,1
__empty__5431,1,,,,,,1
__empty__5624,1,,,,,,1
la 00000|LA,0,,. . .,LA,00000,". . ., LA 00000",1
__empty__5714,1,,,,,,1
__empty__5981,1,,,,,,1
__empty__4504,1,,,,,,1
__empty__4650,1,,,,,,1
__empty__4622,1,,,,,,1
__empty__4655,1,,,,,,1
__empty__4652,1,,,,,,1
__empty__4625,1,,,,,,1
__empty__4535,1,,,,,,1
__empty__4658,1,,,,,,1
__empty__4509,1,,,,,,1
__empty__4649,1,,,,,,1
__empty__4616,1,,,,,,1
__empty__4617,1,,,,,,1
__empty__4548,1,,,,,,1
__empty__6402,1,,,,,,1
__empty__6375,1,,,,,,1
__empty__7401,1,,,,,,1
__empty__6907,1,,,,,,1
__empty__6794,1,,,,,,1
__empty__6391,1,,,,,,1
__empty__6478,1,,,,,,1
__empty__6541,1,,,,,,1
__empty__6101,1,,,,,,1
stewart field 6935 eckle street ft benning ga 31901|GA,0,6935 Eckle Street Ft. Benning,Eckle Street Ft. Benning,GA,31901,"Stewart Field 6935 Eckle Street Ft. Benning, GA 31901",1
__empty__4739,1,,,,,,1
__empty__6445,1,,,,,,1
__empty__6036,1,,,,,,1
__empty__7522,1,,,,,,1
__empty__6598,1,,,,,,1
__empty__4771,1,,,,,,1
__empty__4770,1,,,,,,1
__empty__5360,1,,,,,,1
__empty__5350,1,,,,,,1
__empty__5343,1,,,,,,1
__empty__5344,1,,,,,,1
__empty__5428,1,,,,,,1
__empty__5349,1,,,,,,1
__empty__4634,1,,,,,,1
__empty__4721,1,,,,,,1
__empty__5347,1,,,,,,1
__empty__5931,1,,,,,,1
nelson park abilene tx 78214|TX,0,,Nelson Park Abilene,TX,78214,"Nelson Park Abilene, TX 78214",1
__empty__7279,1,,,,,,1
__empty__6149,1,,,,,,1
__empty__12915,1,,,,,,1
__empty__6116,1,,,,,,1
industrial children s home macon ga|GA,0,,Industrial Children's Home Macon,GA,,"Industrial Children's Home Macon, GA",4
mount saint mary college cross country course newburgh ny|NY,0,,Mount Saint Mary College Cross-Country C,NY,,"Mount Saint Mary College Cross-Country Course Newburgh, NY",1
freed hardeman university cross country course henderson tn 38340|TN,0,,Freed-Hardeman University Cross-Country ,TN,38340,"Freed-Hardeman University Cross-Country Course Henderson, TN 38340",3
__empty__7558,1,,,,,,1
__empty__6197,1,,,,,,1
__empty__4620,1,,,,,,1
__empty__4614,1,,,,,,1
__empty__11844,1,,,,,,1
__empty__3341,1,,,,,,1
__empty__5649,1,,,,,,1
pine crest west fort lauderdale fl 33334|FL,0,,Pine Crest West Fort Lauderdale,FL,33334,"Pine Crest West Fort Lauderdale, FL 33334",6
__empty__16339,1,,,,,,1
william penn university oskaloosa ia 52577|IA,0,,William Penn University Oskaloosa,IA,52577,"William Penn University Oskaloosa, IA 52577",1
__empty__9251,1,,,,,,1
__empty__13061,1,,,,,,1
freed hardeman cross country course 460 ozier road pinson henderson tn 38340|TN,0,460 Ozier Road Pinson Henderson,Ozier Road Pinson Henderson,TN,38340,"Freed-Hardeman Cross Country Course 460 Ozier Road Pinson Henderson, TN 38340",1
__empty__3493,1,,,,,,1
big green soccer club lawton ok|OK,0,,Big Green Soccer Club Lawton,OK,,"Big Green Soccer Club Lawton, OK",1
dmacc ankeny ia ankeny ia 50023|IA,0,,Ankeny,IA,50023,"DMACC, Ankeny, IA Ankeny, IA 50023",1
morley field ca|CA,0,,Morley Field,CA,,"Morley Field , CA",1
elms college cross country course chicopee ma|MA,0,,Elms College Cross-Country Course Chicop,MA,,"Elms College Cross-Country Course Chicopee, MA",1
dmacc ankeny campus ankeny ia 50023|IA,0,,DMACC Ankeny Campus Ankeny,IA,50023,"DMACC Ankeny Campus Ankeny, IA 50023",1
black eagle golf course black eagle mt 59414|MT,0,,Black Eagle Golf Course Black Eagle,MT,59414,"Black Eagle Golf Course Black Eagle, MT 59414",1
duke university durham nc 27705|NC,0,,Duke University Durham,NC,27705,"Duke University Durham, NC 27705",1
__empty__7393,1,,,,,,1
__empty__7497,1,,,,,,1
crystal springs belmont ca|CA,0,,Crystal Springs Belmont,CA,,"Crystal Springs Belmont, CA",1
__empty__7560,1,,,,,,1
__empty__7555,1,,,,,,1
__empty__7566,1,,,,,,1
__empty__7551,1,,,,,,1
__empty__7544,1,,,,,,1
__empty__7569,1,,,,,,1
__empty__7552,1,,,,,,1
__empty__7561,1,,,,,,1
__empty__7593,1,,,,,,1
harding cc course searcy ar 72143|AR,0,,Harding CC Course Searcy,AR,72143,"Harding CC Course Searcy, AR 72143",1
__empty__6109,1,,,,,,1
__empty__6104,1,,,,,,1
rice community center memphis tn|TN,0,,Rice Community center Memphis,TN,,"Rice Community center Memphis , TN",1
__empty__6107,1,,,,,,1
keene state college owl complex krif road keene new hampshire 03431|,0,,,NH,03431,"Keene State College Owl Complex Krif Road Keene, New Hampshire 03431",1
loyola new orleans merrero la la 70072|LA,0,,Loyola-New Orleans Merrero,LA,70072,"Loyola-New Orleans Merrero, LA, LA 70072",1
meriwether golf course hillsboro or 97207|OR,0,,Meriwether Golf Course Hillsboro,OR,97207,"Meriwether Golf Course Hillsboro, OR 97207",1
swope park xc course kansas city mo 64132|MO,0,,Swope Park XC Course Kansas City,MO,64132,"Swope Park XC Course Kansas City, MO 64132",1
seattle wash 4101 beacon ave south seattle wa 98108|WA,0,4101 Beacon Ave South Seattle,Beacon Ave South Seattle,WA,98108,"Seattle, Wash. 4101 Beacon Ave South Seattle, WA 98108",1
pearson park oregon oh 43606|OH,0,,Pearson Park Oregon,OH,43606,"Pearson Park Oregon, OH 43606",1
__empty__14566,1,,,,,,1
__empty__10065,1,,,,,,1
hillsdale baptist family life center clarksville tn 37043|TN,0,,Hillsdale Baptist Family Life Center Cla,TN,37043,"Hillsdale Baptist Family Life Center Clarksville, TN 37043",1
__empty__3377,1,,,,,,1
__empty__6787,1,,,,,,1
__empty__3476,1,,,,,,1
__empty__9255,1,,,,,,1
__empty__13505,1,,,,,,1
__empty__22639,1,,,,,,1
big green soccer complez lawton ok|OK,0,,Big Green Soccer Complez Lawton,OK,,"Big Green Soccer Complez Lawton, OK",1
__empty__5934,1,,,,,,1
upr recinto rio piedras san juan pr 00975|PR,0,,UPR Recinto Rio Piedras San Juan,PR,00975,"UPR Recinto Rio Piedras San Juan, PR 00975",1
__empty__5772,1,,,,,,1
__empty__6403,1,,,,,,1
st pauls school conord nh|NH,0,,St. Pauls School Conord,NH,,"St. Pauls School Conord, NH",1
ribault jacksonville fl 32208|FL,0,,Ribault Jacksonville,FL,32208,"Ribault Jacksonville, FL 32208",3
cattails golf course alamosa co co|,0,,Cattails Golf Course Alamosa,CO,,"Cattails Golf Course Alamosa, CO CO",1
fred poppe regional park palm bay fl 32907|FL,0,,Fred Poppe Regional Park Palm Bay,FL,32907,"Fred Poppe Regional Park Palm Bay, FL 32907",2
chamber creek regional park university place wa 98466|WA,0,,CHAMBER CREEK REGIONAL PARK UNIVERSITY P,WA,98466,"CHAMBER CREEK REGIONAL PARK UNIVERSITY PLACE, WA 98466",1
southeast polk hs pleasent hill ia pleasant hill ia 50237|IA,0,,Pleasent Hill,IA,50237,"Southeast Polk HS, Pleasent Hill, IA Pleasant Hill, IA 50237",1
allison sports complex springfield mo 65802|MO,0,,Allison Sports Complex Springfield,MO,65802,"Allison Sports Complex Springfield, MO 65802",1
__empty__11125,1,,,,,,1
__empty__11128,1,,,,,,1
__empty__11131,1,,,,,,1
williams lake rosendale ny|NY,0,,Williams Lake Rosendale,NY,,"Williams Lake Rosendale, NY",1
central noble 302 cougar court albion in|IN,0,302 Cougar Court Albion,Cougar Court Albion,IN,,"Central Noble 302 Cougar Court Albion, IN",1
__empty__10545,1,,,,,,1
covenant college cross country course lookout mountain ga 30750|GA,0,,Covenant College Cross-Country Course Lo,GA,30750,"Covenant College Cross-Country Course Lookout Mountain, GA 30750",2
__empty__11038,1,,,,,,1
cardinal newman west palm beach fl 33409|FL,0,,Cardinal Newman West Palm Beach,FL,33409,"Cardinal Newman West Palm Beach, FL 33409",1
__empty__18836,1,,,,,,1
south country regional park boca raton fl 34986|FL,0,,South Country Regional Park Boca Raton,FL,34986,"South Country Regional Park Boca Raton, FL 34986",1
lower woodland park seattle wa 98117|WA,0,,Lower Woodland Park Seattle,WA,98117,"Lower Woodland Park Seattle, WA 98117",1
__empty__3938,1,,,,,,1
__empty__6908,1,,,,,,1
ivey m redmon sport complex kernersville nc 27262|NC,0,,Ivey M. Redmon Sport Complex Kernersvill,NC,27262,"Ivey M. Redmon Sport Complex Kernersville, NC 27262",1
__empty__6159,1,,,,,,1
__empty__10977,1,,,,,,1
__empty__4336,1,,,,,,1
yale golf course new haven ct 06042|CT,0,,Yale Golf Course New Haven,CT,06042,"Yale Golf Course New Haven, CT 06042",1
__empty__24862,1,,,,,,1
bowling green xc course 1610 stadium drive bowling green oh 43403|OH,0,1610 Stadium Drive Bowling Green,Stadium Drive Bowling Green,OH,43403,"Bowling Green XC Course 1610 Stadium Drive Bowling Green, OH 43403",1
__empty__5320,1,,,,,,1
the farm taylor xc course upland in 46989|IN,0,,The Farm - Taylor XC Course Upland,IN,46989,"The Farm - Taylor XC Course Upland, IN 46989",1
__empty__4383,1,,,,,,1
__empty__5305,1,,,,,,1
__empty__525,1,,,,,,1
__empty__555,1,,,,,,1
eastbrook hs marion in 46953|IN,0,,Eastbrook HS Marion,IN,46953,"Eastbrook HS Marion, IN 46953",1
__empty__1159,1,,,,,,1
__empty__24344,1,,,,,,1
__empty__7514,1,,,,,,1
the run for down under marquette wi 49855|WI,0,,The Run for Down Under Marquette,WI,49855,"The Run for Down Under Marquette, WI 49855",1
__empty__1160,1,,,,,,1
__empty__1155,1,,,,,,1
__empty__1139,1,,,,,,1
cvc nordic championship marquette wi 49855|WI,0,,CVC Nordic Championship Marquette,WI,49855,"CVC Nordic Championship Marquette, WI 49855",1
__empty__1161,1,,,,,,1
__empty__1136,1,,,,,,1
franke park 8021 arlington park blvd fort wayne in 46835|IN,0,8021 Arlington Park Blvd Fort Wayne,Arlington Park Blvd Fort Wayne,IN,46835,"Franke Park 8021 Arlington Park Blvd Fort Wayne, IN 46835",1
psu scranton dunmore pa|PA,0,,PSU-Scranton Dunmore,PA,,"PSU-Scranton Dunmore, PA",1
owens field park 1401 hamilton blvd columbia sc 29205|SC,0,1401 Hamilton Blvd Columbia,Hamilton Blvd Columbia,SC,29205,"Owens Field Park 1401 Hamilton Blvd Columbia, SC 29205",2
__empty__3328,1,,,,,,1
__empty__5668,1,,,,,,1
__empty__9689,1,,,,,,1
__empty__2762,1,,,,,,1
saint peters university jersey city nj 07304|NJ,0,,saint peters university jersey city,NJ,07304,"saint peters university jersey city, NJ 07304",2
__empty__1505,1,,,,,,1
__empty__4967,1,,,,,,1
__empty__1488,1,,,,,,1
__empty__11182,1,,,,,,1
spoto high school riverview fl|FL,0,,Spoto High School Riverview,FL,,"Spoto High School Riverview, FL",1
oleta river state park 16001 west sr 84 north miami beach fl|FL,0,16001 West SR,North Miami Beach,FL,16001,"Oleta River State Park 16001 West SR-84 North Miami Beach, FL",1
cb smith park pembroker pines fl 33028|FL,0,,CB Smith Park Pembroker Pines,FL,33028,"CB Smith Park Pembroker Pines , FL 33028",1
__empty__20576,1,,,,,,1
__empty__15897,1,,,,,,1
the crossing of colonie colonie ny|NY,0,,The Crossing of Colonie Colonie,NY,,"The Crossing of Colonie Colonie, NY",1
__empty__408,1,,,,,,1
__empty__5818,1,,,,,,1
__empty__409,1,,,,,,1
__empty__410,1,,,,,,1
__empty__411,1,,,,,,1
__empty__367,1,,,,,,1
__empty__366,1,,,,,,1
__empty__383,1,,,,,,1
__empty__368,1,,,,,,1
__empty__2825,1,,,,,,1
king s academy west palm beach fl|FL,0,,King's Academy West Palm Beach,FL,,"King's Academy West Palm Beach, FL",1
__empty__2859,1,,,,,,1
laroche campus pittsburgh pa 15237|PA,0,,LaRoche Campus Pittsburgh,PA,15237,"LaRoche Campus Pittsburgh, PA 15237",1
__empty__2845,1,,,,,,1
__empty__2839,1,,,,,,1
__empty__2832,1,,,,,,1
__empty__2001,1,,,,,,1
__empty__1997,1,,,,,,1
__empty__1969,1,,,,,,1
__empty__5612,1,,,,,,1
__empty__5610,1,,,,,,1
__empty__5606,1,,,,,,1
__empty__2012,1,,,,,,1
__empty__1246,1,,,,,,1
cedar ridge golf course cedar city ut ut|,0,,Cedar Ridge Golf Course Cedar City,UT,,"Cedar Ridge Golf Course Cedar City, UT UT",1
__empty__4249,1,,,,,,1
__empty__1239,1,,,,,,1
__empty__1217,1,,,,,,1
__empty__1228,1,,,,,,1
__empty__1235,1,,,,,,1
__empty__1253,1,,,,,,1
__empty__1213,1,,,,,,1
__empty__1242,1,,,,,,1
__empty__25372,1,,,,,,1
walsh university 2020 east maple street north canton oh 44720|OH,0,2020 East Maple Street North Canton,East Maple Street North Canton,OH,44720,"Walsh University 2020 East Maple Street North Canton, OH 44720",1
__empty__14049,1,,,,,,1
__empty__9197,1,,,,,,1
__empty__4478,1,,,,,,1
__empty__4474,1,,,,,,1
concordia university wisconsin 12800 n lake shore dr mequon wi 53097|WI,0,12800 N. Lake Shore Dr Mequon,N. Lake Shore Dr Mequon,WI,12800,"Concordia University - Wisconsin 12800 N. Lake Shore Dr Mequon, WI 53097",1
__empty__18366,1,,,,,,1
university of west florida pensacola fl 32514|FL,0,,University of West Florida Pensacola,FL,32514,"University of West Florida Pensacola, FL 32514",1
florida atlantic 12551 glades rd boca raton fl 33431|FL,0,12551 Glades Rd Boca Raton,Glades Rd Boca Raton,FL,12551,"Florida Atlantic 12551 Glades Rd Boca Raton, FL 33431",1
__empty__15333,1,,,,,,1
puppy creek ranch 195 harvey young farm crawfordville fl 32327|FL,0,195 Harvey Young Farm Crawfordville,Harvey Young Farm Crawfordville,FL,32327,"Puppy Creek Ranch 195 Harvey Young Farm Crawfordville, FL 32327",1
owens field cross country course 1600 harden street columbia sc 29205|SC,0,1600 Harden Street Columbia,Harden Street Columbia,SC,29205,"Owens Field Cross-Country Course 1600 Harden Street Columbia, SC 29205",1
jbu xc course 2000 w villa view dr siloam springs ar 72761|AR,0,2000 W Villa View Dr Siloam Springs,W Villa View Dr Siloam Springs,AR,72761,"JBU XC Course 2000 W Villa View Dr Siloam Springs, AR 72761",1
__empty__14170,1,,,,,,1
__empty__16362,1,,,,,,1
__empty__14829,1,,,,,,1
laurel hill laurel hill fl 32312|FL,0,,Laurel Hill Laurel Hill,FL,32312,"Laurel Hill Laurel Hill, FL 32312",1
scs sarasota fl 34232|FL,0,,SCS Sarasota,FL,34232,"SCS Sarasota, FL 34232",1
__empty__18505,1,,,,,,1
wildhorse golf club davis ca 95616|CA,0,,Wildhorse Golf Club Davis,CA,95616,"Wildhorse Golf Club Davis, CA 95616",1
__empty__4752,1,,,,,,1
__empty__6062,1,,,,,,1
faith academy mobile al 36608|AL,0,,Faith Academy Mobile,AL,36608,"Faith Academy Mobile, AL 36608",3
__empty__7400,1,,,,,,1
michigan ann arbor mi 48109|MI,0,,Michigan Ann Arbor,MI,48109,"Michigan Ann Arbor, MI 48109",1
prairie view a m university prairie view tx 77446|TX,0,,M University Prairie View,TX,77446,"Prairie View A&M University Prairie View, TX 77446",1
grambling lincoln parish park ruston la 71245|LA,0,,Grambling Lincoln Parish Park Ruston,LA,71245,"Grambling Lincoln Parish Park Ruston, LA 71245",1
eagle park nashville indiana p o box 68 nashville in 47448|IN,0,68 Nashville,Nashville,IN,47448,"Eagle Park, Nashville Indiana P.O. Box 68 Nashville, IN 47448",1
__empty__6193,1,,,,,,1
__empty__5928,1,,,,,,1
__empty__6381,1,,,,,,1
md eastern shore princess anne md 21853|MD,0,,MD-Eastern Shore Princess Anne,MD,21853,"MD-Eastern Shore Princess Anne, MD 21853",1
__empty__6388,1,,,,,,1
__empty__6406,1,,,,,,1
__empty__8202,1,,,,,,1
__empty__5217,1,,,,,,1
__empty__6892,1,,,,,,1
__empty__6317,1,,,,,,1
__empty__4422,1,,,,,,1
__empty__5147,1,,,,,,1
__empty__4345,1,,,,,,1
__empty__4306,1,,,,,,1
__empty__5271,1,,,,,,1
__empty__4344,1,,,,,,1
__empty__4392,1,,,,,,1
__empty__6613,1,,,,,,1
__empty__5168,1,,,,,,1
__empty__7398,1,,,,,,1
__empty__6459,1,,,,,,1
__empty__4105,1,,,,,,1
__empty__2312,1,,,,,,1
__empty__2246,1,,,,,,1
__empty__5076,1,,,,,,1
__empty__2242,1,,,,,,1
__empty__6771,1,,,,,,1
__empty__7280,1,,,,,,1
__empty__7526,1,,,,,,1
__empty__9690,1,,,,,,1
__empty__426,1,,,,,,1
__empty__428,1,,,,,,1
__empty__424,1,,,,,,1
__empty__3957,1,,,,,,1
__empty__431,1,,,,,,1
__empty__1816,1,,,,,,1
__empty__1842,1,,,,,,1
__empty__3911,1,,,,,,1
__empty__3747,1,,,,,,1
__empty__413,1,,,,,,1
__empty__1818,1,,,,,,1
__empty__3961,1,,,,,,1
__empty__3954,1,,,,,,1
__empty__360,1,,,,,,1
dyer park west palm beach fl|FL,0,,Dyer Park West Palm Beach,FL,,"Dyer Park West Palm Beach, FL",1
__empty__332,1,,,,,,1
__empty__11011,1,,,,,,1
__empty__362,1,,,,,,1
__empty__343,1,,,,,,1
__empty__345,1,,,,,,1
__empty__346,1,,,,,,1
__empty__313,1,,,,,,1
__empty__336,1,,,,,,1
__empty__4615,1,,,,,,1
__empty__11133,1,,,,,,1
michigan tech houghton mi|MI,0,,Michigan Tech Houghton,MI,,"Michigan Tech Houghton, MI",1
arkansas 2300 highland batesville ar 72501|AR,0,2300 Highland Batesville,Highland Batesville,AR,72501,"Arkansas 2300 Highland Batesville, AR 72501",1
central park new york ny 10031|NY,0,,Central Park New York,NY,10031,"Central Park New York, NY 10031",1
__empty__2622,1,,,,,,1
__empty__909,1,,,,,,1
__empty__910,1,,,,,,1
covenant lookout mountain ga 30750|GA,0,,Covenant Lookout Mountain,GA,30750,"Covenant Lookout Mountain, GA 30750",1
__empty__878,1,,,,,,1
__empty__884,1,,,,,,1
__empty__872,1,,,,,,1
__empty__2626,1,,,,,,1
__empty__2662,1,,,,,,1
__empty__2645,1,,,,,,1
witchita state witchita ks 67260|KS,0,,Witchita State Witchita,KS,67260,"Witchita State Witchita, KS 67260",1
oklahoma state cross country course stillwater ok 74078|OK,0,,Oklahoma State Cross Country Course Stil,OK,74078,"Oklahoma State Cross Country Course Stillwater, OK 74078",1
__empty__876,1,,,,,,1
pollards field 2000 w villa view dr siloam springs ar 72761|AR,0,2000 W Villa View Dr Siloam Springs,W Villa View Dr Siloam Springs,AR,72761,"Pollards Field 2000 W Villa View Dr Siloam Springs, AR 72761",1
__empty__2037,1,,,,,,1
__empty__7046,1,,,,,,1
__empty__2021,1,,,,,,1
__empty__2019,1,,,,,,1
__empty__7057,1,,,,,,1
__empty__2026,1,,,,,,1
bradenton christian bradenton fl 34241|FL,0,,Bradenton Christian Bradenton,FL,34241,"Bradenton Christian Bradenton, FL 34241",1
2025 out of door 3k sarasota fl 34241|FL,0,2025 Out,k Sarasota,FL,34241,"2025 Out-of-Door 3k Sarasota, FL 34241",1
__empty__580,1,,,,,,1
__empty__594,1,,,,,,1
__empty__1908,1,,,,,,1
__empty__574,1,,,,,,1
__empty__610,1,,,,,,1
__empty__1882,1,,,,,,1
__empty__1904,1,,,,,,1
__empty__612,1,,,,,,1
__empty__572,1,,,,,,1
__empty__4704,1,,,,,,1
__empty__567,1,,,,,,1
__empty__4706,1,,,,,,1
__empty__4823,1,,,,,,1
__empty__1901,1,,,,,,1
__empty__4754,1,,,,,,1
__empty__4815,1,,,,,,1
meredith college raleigh nc 27607|NC,0,,Meredith College Raleigh,NC,27607,"Meredith College Raleigh, NC 27607",1
__empty__4086,1,,,,,,1
__empty__4075,1,,,,,,1
carousel park carousel park wilmington de 12345|DE,0,,Carousel Park carousel park wilmington,DE,12345,"Carousel Park carousel park wilmington, DE 12345",1
mon rail trail morgantown wv 12345|WV,0,,Mon Rail Trail Morgantown,WV,12345,"Mon Rail Trail Morgantown, WV 12345",1
oatlands plantation leesburg va leesburg va leesburg nc 20176|NC,0,,Va Leesburg,NC,20176,"Oatlands Plantation, Leesburg, VA. Leesburg, Va Leesburg, NC 20176",1
__empty__14502,1,,,,,,1
east ridge high school 13322 excalibur rd clermont fl 34711|FL,0,13322 Excalibur Rd Clermont,Excalibur Rd Clermont,FL,13322,"East Ridge High School 13322 Excalibur Rd Clermont, FL 34711",2
rosedale park pennington nj 08534|NJ,0,,Rosedale Park Pennington,NJ,08534,"Rosedale Park Pennington, NJ 08534",4
__empty__1955,1,,,,,,1
__empty__2426,1,,,,,,1
__empty__1653,1,,,,,,1
__empty__1622,1,,,,,,1
__empty__1655,1,,,,,,1
__empty__4890,1,,,,,,1
__empty__4942,1,,,,,,1
__empty__1625,1,,,,,,1
__empty__1624,1,,,,,,1
new hampshire pelham nh 03824|NH,0,,New Hampshire Pelham,NH,03824,"New Hampshire Pelham, NH 03824",1
__empty__6890,1,,,,,,1
__empty__6025,1,,,,,,1
__empty__2534,1,,,,,,1
__empty__7011,1,,,,,,1
__empty__2540,1,,,,,,1
__empty__2547,1,,,,,,1
__empty__944,1,,,,,,1
cardinal hills golf course liberty mo 64068|MO,0,,Cardinal Hills Golf Course Liberty,MO,64068,"Cardinal Hills Golf Course Liberty, MO 64068",1
